config,qid,release,reasons,text_orphans,uncited_bibliography_entries,bibliography_match_rate,path
M2b,Q108,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.25,data\expanded_outputs\method2b\Q108_method2b_exp_20260413_113556.md
M2b,Q109,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q109_method2b_exp_20260413_114026.md
M2b,Q10,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q10_method2b_exp_20260412_232551.md
M2b,Q110,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q110_method2b_exp_20260413_114228.md
M2b,Q111,pass,,0,0,1.0,data\expanded_outputs\method2b\Q111_method2b_exp_20260413_115613.md
M2b,Q112,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.7142857142857143,data\expanded_outputs\method2b\Q112_method2b_exp_20260413_120004.md
M2b,Q113,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q113_method2b_exp_20260413_120342.md
M2b,Q114,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q114_method2b_exp_20260413_120705.md
M2b,Q115,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q115_method2b_exp_20260413_121041.md
M2b,Q116,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q116_method2b_exp_20260413_121447.md
M2b,Q117,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q117_method2b_exp_20260413_121914.md
M2b,Q118,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q118_method2b_exp_20260413_122223.md
M2b,Q119,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q119_method2b_exp_20260413_122546.md
M2b,Q11,block,missing_bibliography|unresolved_in_text_citation|bibliography_outside_query_evidence,8,0,0.0,data\expanded_outputs\method2b\Q11_method2b_exp_20260412_232851.md
M2b,Q120,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q120_method2b_exp_20260413_122933.md
M2b,Q121,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q121_method2b_exp_20260413_123253.md
M2b,Q122,pass,,0,0,1.0,data\expanded_outputs\method2b\Q122_method2b_exp_20260413_123522.md
M2b,Q123,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q123_method2b_exp_20260413_124919.md
M2b,Q124,pass,,0,0,1.0,data\expanded_outputs\method2b\Q124_method2b_exp_20260413_125646.md
M2b,Q125,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q125_method2b_exp_20260413_125955.md
M2b,Q126,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q126_method2b_exp_20260413_130331.md
M2b,Q127,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q127_method2b_exp_20260413_130720.md
M2b,Q128,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q128_method2b_exp_20260413_131026.md
M2b,Q129,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q129_method2b_exp_20260413_131341.md
M2b,Q12,pass,,0,0,1.0,data\expanded_outputs\method2b\Q12_method2b_exp_20260412_233225.md
M2b,Q130,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q130_method2b_exp_20260413_131654.md
M2b,Q131,block,uncited_bibliography_entry|bibliography_outside_query_evidence,0,4,0.75,data\expanded_outputs\method2b\Q131_method2b_exp_20260413_132010.md
M2b,Q132,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q132_method2b_exp_20260413_132418.md
M2b,Q133,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q133_method2b_exp_20260413_132812.md
M2b,Q134,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q134_method2b_exp_20260413_133237.md
M2b,Q135,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q135_method2b_exp_20260413_133630.md
M2b,Q136,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q136_method2b_exp_20260413_133946.md
M2b,Q137,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q137_method2b_exp_20260413_134309.md
M2b,Q138,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q138_method2b_exp_20260413_134651.md
M2b,Q139,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q139_method2b_exp_20260413_135015.md
M2b,Q13,pass,,0,0,1.0,data\expanded_outputs\method2b\Q13_method2b_exp_20260412_233409.md
M2b,Q140,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q140_method2b_exp_20260413_135408.md
M2b,Q141,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q141_method2b_exp_20260413_135532.md
M2b,Q142,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q142_method2b_exp_20260413_135837.md
M2b,Q143,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q143_method2b_exp_20260413_140229.md
M2b,Q144,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q144_method2b_exp_20260413_140615.md
M2b,Q145,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q145_method2b_exp_20260413_141028.md
M2b,Q146,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q146_method2b_exp_20260413_141427.md
M2b,Q147,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q147_method2b_exp_20260413_141836.md
M2b,Q148,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q148_method2b_exp_20260413_142248.md
M2b,Q149,pass,,0,0,1.0,data\expanded_outputs\method2b\Q149_method2b_exp_20260413_142615.md
M2b,Q14,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q14_method2b_exp_20260412_233615.md
M2b,Q150,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q150_method2b_exp_20260413_142935.md
M2b,Q151,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q151_method2b_exp_20260413_143338.md
M2b,Q152,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q152_method2b_exp_20260413_143712.md
M2b,Q153,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q153_method2b_exp_20260413_144110.md
M2b,Q154,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q154_method2b_exp_20260413_144536.md
M2b,Q155,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q155_method2b_exp_20260413_144916.md
M2b,Q156,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q156_method2b_exp_20260413_145304.md
M2b,Q157,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q157_method2b_exp_20260413_145721.md
M2b,Q158,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q158_method2b_exp_20260413_150109.md
M2b,Q159,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q159_method2b_exp_20260413_150605.md
M2b,Q15,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q15_method2b_exp_20260412_234034.md
M2b,Q160,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q160_method2b_exp_20260413_150720.md
M2b,Q161,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q161_method2b_exp_20260413_153334.md
M2b,Q162,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q162_method2b_exp_20260413_153258.md
M2b,Q163,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q163_method2b_exp_20260413_154100.md
M2b,Q164,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q164_method2b_exp_20260413_154444.md
M2b,Q165,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q165_method2b_exp_20260413_154842.md
M2b,Q166,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q166_method2b_exp_20260413_155227.md
M2b,Q167,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q167_method2b_exp_20260413_155720.md
M2b,Q168,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q168_method2b_exp_20260413_160158.md
M2b,Q169,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q169_method2b_exp_20260413_160617.md
M2b,Q16,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q16_method2b_exp_20260412_234428.md
M2b,Q170,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q170_method2b_exp_20260413_161002.md
M2b,Q171,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q171_method2b_exp_20260413_161340.md
M2b,Q172,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q172_method2b_exp_20260413_161736.md
M2b,Q173,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q173_method2b_exp_20260413_162122.md
M2b,Q174,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q174_method2b_exp_20260413_162522.md
M2b,Q175,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q175_method2b_exp_20260413_162907.md
M2b,Q176,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q176_method2b_exp_20260413_163330.md
M2b,Q177,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q177_method2b_exp_20260413_163721.md
M2b,Q178,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q178_method2b_exp_20260413_164215.md
M2b,Q179,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q179_method2b_exp_20260413_164736.md
M2b,Q17,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q17_method2b_exp_20260412_234807.md
M2b,Q180,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q180_method2b_exp_20260413_165216.md
M2b,Q181,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q181_method2b_exp_20260413_165545.md
M2b,Q182,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q182_method2b_exp_20260413_165916.md
M2b,Q183,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q183_method2b_exp_20260413_170406.md
M2b,Q184,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q184_method2b_exp_20260413_170925.md
M2b,Q185,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q185_method2b_exp_20260413_171307.md
M2b,Q186,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q186_method2b_exp_20260413_171748.md
M2b,Q187,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q187_method2b_exp_20260413_172146.md
M2b,Q188,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q188_method2b_exp_20260413_172523.md
M2b,Q189,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q189_method2b_exp_20260413_172923.md
M2b,Q18,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q18_method2b_exp_20260412_235156.md
M2b,Q190,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q190_method2b_exp_20260413_173345.md
M2b,Q191,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q191_method2b_exp_20260413_173808.md
M2b,Q192,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q192_method2b_exp_20260413_174208.md
M2b,Q193,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q193_method2b_exp_20260413_174559.md
M2b,Q194,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q194_method2b_exp_20260413_174958.md
M2b,Q195,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q195_method2b_exp_20260413_175359.md
M2b,Q196,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q196_method2b_exp_20260413_175816.md
M2b,Q197,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q197_method2b_exp_20260413_180255.md
M2b,Q198,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q198_method2b_exp_20260413_180715.md
M2b,Q199,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q199_method2b_exp_20260413_181120.md
M2b,Q19,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q19_method2b_exp_20260412_235522.md
M2b,Q200,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q200_method2b_exp_20260413_181449.md
M2b,Q201,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q201_method2b_exp_20260413_181830.md
M2b,Q202,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q202_method2b_exp_20260413_182252.md
M2b,Q203,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q203_method2b_exp_20260413_182551.md
M2b,Q204,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q204_method2b_exp_20260413_225500.md
M2b,Q205,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q205_method2b_exp_20260413_183940.md
M2b,Q206,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q206_method2b_exp_20260413_184307.md
M2b,Q207,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q207_method2b_exp_20260413_184640.md
M2b,Q208,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q208_method2b_exp_20260413_184959.md
M2b,Q209,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q209_method2b_exp_20260413_185310.md
M2b,Q20,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q20_method2b_exp_20260412_235832.md
M2b,Q210,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q210_method2b_exp_20260413_185702.md
M2b,Q211,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q211_method2b_exp_20260413_190037.md
M2b,Q212,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q212_method2b_exp_20260413_190341.md
M2b,Q213,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q213_method2b_exp_20260413_190701.md
M2b,Q214,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q214_method2b_exp_20260413_190953.md
M2b,Q215,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q215_method2b_exp_20260413_191350.md
M2b,Q216,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q216_method2b_exp_20260413_191732.md
M2b,Q217,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.25,data\expanded_outputs\method2b\Q217_method2b_exp_20260413_192152.md
M2b,Q218,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q218_method2b_exp_20260413_192625.md
M2b,Q219,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.25,data\expanded_outputs\method2b\Q219_method2b_exp_20260413_193041.md
M2b,Q21,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.5,data\expanded_outputs\method2b\Q21_method2b_exp_20260413_000212.md
M2b,Q220,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q220_method2b_exp_20260413_193436.md
M2b,Q221,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q221_method2b_exp_20260413_193816.md
M2b,Q222,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.42857142857142855,data\expanded_outputs\method2b\Q222_method2b_exp_20260413_194215.md
M2b,Q223,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5714285714285714,data\expanded_outputs\method2b\Q223_method2b_exp_20260413_194643.md
M2b,Q224,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q224_method2b_exp_20260413_195121.md
M2b,Q225,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q225_method2b_exp_20260413_195440.md
M2b,Q226,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q226_method2b_exp_20260413_195815.md
M2b,Q227,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q227_method2b_exp_20260413_200215.md
M2b,Q228,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q228_method2b_exp_20260413_200629.md
M2b,Q229,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q229_method2b_exp_20260413_201044.md
M2b,Q22,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q22_method2b_exp_20260413_000605.md
M2b,Q230,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q230_method2b_exp_20260413_210136.md
M2b,Q231,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q231_method2b_exp_20260413_210505.md
M2b,Q232,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q232_method2b_exp_20260413_210925.md
M2b,Q233,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.25,data\expanded_outputs\method2b\Q233_method2b_exp_20260413_211358.md
M2b,Q234,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q234_method2b_exp_20260413_211814.md
M2b,Q235,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q235_method2b_exp_20260413_212156.md
M2b,Q236,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q236_method2b_exp_20260413_212558.md
M2b,Q237,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q237_method2b_exp_20260413_212947.md
M2b,Q238,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q238_method2b_exp_20260413_213306.md
M2b,Q239,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q239_method2b_exp_20260413_213632.md
M2b,Q23,block,unresolved_in_text_citation|bibliography_outside_query_evidence,6,0,0.25,data\expanded_outputs\method2b\Q23_method2b_exp_20260413_000959.md
M2b,Q240,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q240_method2b_exp_20260413_214025.md
M2b,Q241,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q241_method2b_exp_20260413_214409.md
M2b,Q242,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q242_method2b_exp_20260413_214820.md
M2b,Q243,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q243_method2b_exp_20260413_215224.md
M2b,Q244,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q244_method2b_exp_20260413_215613.md
M2b,Q245,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q245_method2b_exp_20260413_220005.md
M2b,Q246,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q246_method2b_exp_20260413_220449.md
M2b,Q247,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q247_method2b_exp_20260413_220935.md
M2b,Q248,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q248_method2b_exp_20260413_221347.md
M2b,Q249,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q249_method2b_exp_20260413_221738.md
M2b,Q24,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q24_method2b_exp_20260413_001413.md
M2b,Q250,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q250_method2b_exp_20260413_222125.md
M2b,Q251,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q251_method2b_exp_20260413_222506.md
M2b,Q25,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q25_method2b_exp_20260413_001802.md
M2b,Q26,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q26_method2b_exp_20260413_002126.md
M2b,Q27,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q27_method2b_exp_20260413_002542.md
M2b,Q28,block,unresolved_in_text_citation|bibliography_outside_query_evidence,5,0,0.375,data\expanded_outputs\method2b\Q28_method2b_exp_20260413_002937.md
M2b,Q29,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q29_method2b_exp_20260413_003306.md
M2b,Q30,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q30_method2b_exp_20260413_003724.md
M2b,Q31,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q31_method2b_exp_20260413_004117.md
M2b,Q32,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q32_method2b_exp_20260413_004427.md
M2b,Q33,pass,,0,0,1.0,data\expanded_outputs\method2b\Q33_method2b_exp_20260413_004744.md
M2b,Q34,block,unresolved_in_text_citation|bibliography_outside_query_evidence,4,0,0.5,data\expanded_outputs\method2b\Q34_method2b_exp_20260413_005101.md
M2b,Q35,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q35_method2b_exp_20260413_005406.md
M2b,Q36,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q36_method2b_exp_20260413_005718.md
M2b,Q37,block,unresolved_in_text_citation|bibliography_outside_query_evidence,1,0,0.875,data\expanded_outputs\method2b\Q37_method2b_exp_20260413_010011.md
M2b,Q38,pass,,0,0,1.0,data\expanded_outputs\method2b\Q38_method2b_exp_20260413_094810.md
M2b,Q39,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,2,1,0.625,data\expanded_outputs\method2b\Q39_method2b_exp_20260413_075634.md
M2b,Q40,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q40_method2b_exp_20260413_075927.md
M2b,Q41,pass,,0,0,1.0,data\expanded_outputs\method2b\Q41_method2b_exp_20260413_080231.md
M2b,Q42,block,unresolved_in_text_citation|bibliography_outside_query_evidence,3,0,0.625,data\expanded_outputs\method2b\Q42_method2b_exp_20260413_080553.md
M2b,Q43,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q43_method2b_exp_20260413_080931.md
M2b,Q44,block,unresolved_in_text_citation|bibliography_outside_query_evidence,2,0,0.75,data\expanded_outputs\method2b\Q44_method2b_exp_20260413_081310.md
M2b,Q45,block,unresolved_in_text_citation|uncited_bibliography_entry|bibliography_outside_query_evidence,1,5,0.375,data\expanded_outputs\method2b\Q45_method2b_exp_20260413_081612.md
M2b,Q46,pass,,0,0,1.0,data\expanded_outputs\method2b\Q46_method2b_exp_20260413_081854.md
